LITER,97,Tutorial - Sophomore Year,
ITAL,40,"Advanced Oral Expression. Ciak, si parla!",
RELIGION,1400,Introduction to the New Testament: History and Interpretation,
LING,101,The Science of Language: An Introduction,
ENG-SCI,201,Decision Theory,
ASTRON,302,Scientists Teaching Science,
CHNSE,107b,Intermediate Literary Chinese,
CHNSE,123xb,Intermediate Modern Chinese for Advanced Beginners,
CHNSE,140b,Advanced Readings in Modern Chinese,
CHNSE,142b,Advanced Conversational Chinese,
JAPAN,120b,Intermediate Japanese I,
JAPAN,130b,Intermediate Japanese II,
JAPAN,Bb,Elementary Japanese,
JAPAN,140b,Advanced Modern Japanese,
JAPAN,150b,Readings and Discussion in Japanese Social Sciences,
KOREAN,Bb,Elementary Korean,
KOREAN,120b,Intermediate Korean,
KOREAN,130b,Pre-advanced Korean,
CHEM,158,Nanoscience and Nanotechnology,
KOREAN,140b,Advanced Korean,
DRAMA,110,Beginning Acting,
DRAMA,115,Acting Shakespeare,
COMPSCI,51,Introduction to Computer Science II,
COMPSCI,124,Data Structures and Algorithms,
CHEM,161,Statistical Thermodynamics,
ECON,1011b,Macroeconomic Theory,
ECON,2010b,Economic Theory,
ECON,2020b,Microeconomic Theory II,
SOCIOL,190,Life and Death in the US: Medicine and Disease in Social Context,
WOMGEN,97,Tutorial-Sophomore Year,
NEC,97r,Group Tutorial - Sophomore Year,
FRSEMR,30o,What is College and What is It For?,
LIFESCI,1b,"An Integrated Introduction to the Life Sciences: Genetics, Genomics, and Evolution",
ECON,1126,Quantitative Methods in Economics,
ECON,1410,Public Economics: Designing Government Policy,
ECON,1420,American Economic Policy,
ECON,1745,Corporate Finance,
ECON,2450b,Public Economics and Fiscal Policy II,
ECON,2725,Corporate Finance,
ECON,2611,Industrial Organization II,
NEUROBIO,204,Neurophysiology of Central Circuits,
VIROLOGY,201,Virology,
MATH,Mb,Introduction to Functions and Calculus II,
ENG-SCI,151,Applied Electromagnetism,
OEB,253r,Evolutionary Genetics Seminar,
PHYSICS,268r,Special Topics in Condensed Matter Physics. Quantum Many- Body Systems,
ENG-SCI,96,Engineering Problem Solving and Design Project,
IRISH,133r,Intermediate Modern Irish,
FRENCH,55,Business French,
MATH,55b,Honors Real and Complex Analysis,
MATH,23b,Linear Algebra and Real Analysis II,
MCB,105,Systems Neuroscience,
FRSEMR,22j,Seeing by Spectroscopy,
FRSEMR,23k,Insights from Narratives of Illness,
STAT,149,Statistical Sleuthing through Generalized Linear Models,
MATH,25b,Honors Linear Algebra and Real Analysis II,
MATH,123,Algebra II: Theory of Rings and Fields,
GREEK,Ab,Beginning Greek,
GREEK,Bb,Selections from Homer's Iliad,
COMPSCI,1,Great Ideas in Computer Science,
SLAVIC,Gb,Beginning Ukrainian II,
SLAVIC,Db,Beginning Polish II,
PHYSICS,181,Statistical Mechanics and Thermodynamics,
PHYSICS,253b,Quantum Field Theory II,
PHIL,300b,Colloquium,
CHNSE,150b,Formal Chinese Writing and Speaking,
BIOPHYS,205,Computational and Functional Genomics,
GERMAN,Cb,"Intermediate German: Speaking, Listening Comprehension, Reading, and Writing",
HEB,1310,Hormones and Behavior,
GREEK,Aab,Beginning Greek (Intensive),
LATIN,Ab,Beginning Latin,
LATIN,Bb,Introduction to Latin Poetry (Classical),
SWAHILI,101br,Reading in Swahili II,
BIOSTAT,231,Statistical Inference I,
BIOSTAT,233,Methods II,
BIOSTAT,251,Statistical Inference II,
PORTUG,Ba,Introduction to Portuguese,
PORTUG,Ad,Beginning Portuguese for Spanish Speakers II,
WELSH,129r,Intermediate Modern Welsh,
ARABIC,130b,Upper-Level Classical Arabic II,
ARABIC,131b,Upper-Level Modern Arabic II,
ARABIC,241br,"Advanced Modern Arabic Bridge: Language, Literature, and Culture II",
PHIL,8,Introduction to Early Modern Philosophy,
MOD-HEB,120b,Intermediate Modern Hebrew II,
PERSIAN,Bb,Intermediate Persian II,
PORTUG,97,Tutorial-Sophomore Year: Brazilian Poetry and the Making of the Literary Canon,
ENG-SCI,120,Introduction to the Mechanics of Solids,
ENG-SCI,123,Introduction to Fluid Mechanics and Transport Processes,
MATH,243,Evolutionary Dynamics,
ENG-SCI,150,Introduction to Probability with Engineering Applications,
NEUROBIO,209,Neurobiology of Disease,
LING,241r,Practicum in Linguistics,
LITER,98b,Tutorial - Junior Year,
LITER,99b,Tutorial - Senior Year,
ENG-SCI,156,Signals and Systems,
MUSIC,151,Tonal Analysis,
MCB,156,Structural and Biophysical Analysis of Macromolecules,
VES,143r,The Photographer as Auteur: Studio Course,
GOV,2285,Political Science and China,
CATALAN,20,Catalan Language and Culture: a Multimedia Approach,
ECON,2010d,Economic Theory,
E-PSCI,133,Atmospheric Chemistry,
TIBET,104br,Elementary Colloquial Tibetan,
ECON,1030,Psychology and Economics,
VES,167,"Adventure and Fantasy Simulation, 1871-2036: Seminar",
VES,160,"Modernization in the Visual United States Environment, 1890-2035",
CHEM,40,Inorganic Chemistry,
FRSEMR,32v,The Art of Storytelling,
APPHY,218,"Electrical, Optical, and Magnetic Properties of Materials",
SOCIOL,209,Qualitative Social Analysis: Seminar,
PHYSICS,232,Advanced Classical Electromagnetism,
SOCIOL,206,The Sociology of Development: Seminar,
ANTHRO,97z,Sophomore Tutorial in Social Anthropology,
ANTHRO,2650b,History and Theory of Social Anthropology: Proseminar,
HEB,1420,Human Evolutionary Anatomy,
GERMAN,Dab,"Intermediate German (Intensive): Speaking, Listening Comprehension, Reading, and Writing",
AESTH&INTP,31,American Musicals and American Culture,
SLAVIC,115,"Advanced Russian: Russian Cultural Self-Images and National \Mentality\""""",
FRENCH,97,Tutorial-Sophomore Year: The Politics of Poetics: An Introduction to Literary and Cultural Analysis,
CHEMBIO,207,"Molecular Approaches to Drug Action, Discovery, and Design",
AFRAMER,111,"Spectral Fictions, Savage Phantasms: Race and Gender in Anti-Racist South African and African American Drama, Fiction and Film",
FRSEMR,45u,Suicide and Violence: a Public Health Perspective,
MCB,153,The Practice of Experimental Science: a Genetics Laboratory Course,
MCB,154,Advanced Cell and Developmental Biology,
IMUNOL,302qc,Clinical Sessions,
IMUNOL,303qc,The Warring Genomes: Innate Immunity and Host Defense,
EXPOS,20.121,Family Matters,
EXPOS,20.122,Family Matters,
PSY,1901c,Methods of Behavioral Research,
PSY,1901d,Methods of Behavioral Research,
PSY,1507,Group Decision Making,
EXPOS,20.123,Urban America,
PSY,14,Cognitive Neuroscience,
SCI-LIVSYS,21,Evolutionary Medicine,
ECON,1687,"Advanced Economics of the Environment, Natural Resources, and Climate Change",
ENGLISH,90qp,20th-Century American Poetry: Seminar,
AESTH&INTP,44,Arts of Asia,
STAT,107,Introduction to Business and Financial Statistics,
ENGLISH,Cpwr,Poetry: Workshop,
AFRAMER,142,Hiphop and Don't Stop: Education and Know-the-Ledge,
PHIL,129,Kant's Critique of Pure Reason,
ECON,2412b,"Law, Economics, and Politics",
SOC-WORLD,44,"Human Trafficking, Slavery and Abolition in the Modern World",
WOMGEN,1500,The Senior Capstone,
SOC-STD,98mf,Liberalism and Its Critics,
LIFESCI,120,Global Health Threats,
HAA,11,Landmarks of World Architecture,
APMTH,207,Advanced Scientific Computing: Stochastic Optimization Methods,
EXPOS,20.072,The Ethics of Human Experimentation,
EXPOS,20.073,The Ethics of Human Experimentation,
TAM,101b,Elementary Tamil,
TAM,102b,Intermediate Tamil,
TAM,103b,Advanced Tamil,
BIOSTAT,297,Genomic Data Manipulation,
BIOSTAT,298,Introduction to Computational Biology and Bioinformatics,
MATH,110,Vector Space Methods for Differential Equations,
SCRB,140,Developmental and Molecular Basis of Growth and Regeneration,
SCRB,162,Experimental Regenerative Biology,
ECON,980b,Education in the Economy,
GENETIC,302qc,Teaching 101: Bringing Effective Teaching Practices to your Classroom,
ANTHRO,1025r,"Museum Anthropology, Thinking with Objects: Kayaks: Seminar",
GOV,1372,Political Psychology,
CELLBIO,302qc,Advanced Experimental Design for Biologists,
HIST,88b,Medieval History and Cinema,
VES,24,"Painting, Smoking, Eating",
VES,350hf,Critical Media Practice: Non Fiction Filmmaking Workshop,
FRSEMR,46j,Freedom of Expression: Is It the Primary Right? The Divide Between Europe and the United States,
FRSEMR,34z,"Pressing the Page: Making Art with Letters, Paper & Ink",
ENG-SCI,1,Introduction to Engineering Sciences,
MUSIC,150b,Music Theory IIb,
LING,99b,Tutorial - Senior Year,
SCI-PHYUNV,24,Introduction to Technology and Society,
AESTH&INTP,42,Literature and Revolution: Great Books in Moments of Cultural Transformation,
FRSEMR,26w,The Biology and Science of Cancer and Its Treatments: From Empiric to Scientific to Humanistic,
DRAMA,131,Directing Lab,
SLAVIC,Dd,Intermediate Polish II,
SCI-LIVSYS,19,Nutrition and Global Health,
FRSEMR,21w,"Research at the Harvard Forest: Global Change Ecology-Forests, Ecosystem Function, the Future",
MICROBI,201,Molecular Biology of the Bacterial Cell,
HISTSCI,138,"Sex, Gender, and Evolution",
CHNSLIT,248,Modern Chinese Literature: Theory and Practice: Seminar,
ENGLISH,40,Arrivals,
STAT,215,Introduction to Computational Biology and Bioinformatics,
SOC-STD,98jl,Global Social Movements,
COMPSCI,171,Visualization,
HISTSCI,180,"Science, Technology, and Society in Modern East Asia",
MUSIC,193rs,Topics in Music from 1800 - Present,
FRSEMR,40i,The Supreme Court in U.S. History,
APMTH,121,Introduction to Optimization: Models and Methods,
SLAVIC,103,"Advanced Russian: Reading, Composition, and Conversation",
PSY,1005,Health Psychology,
ANTHRO,1875,Moving Pictures: An Anthropology of Images,
SOC-WORLD,31,Political Economy After The Crisis,
EXPOS,20.013,The Rise of Pop,
EXPOS,20.02,Representations of American Democracy and Government,
EXPOS,20.021,Representations of American Democracy and Government,
EXPOS,20.006,Narrating the American Past,
GENETIC,228,Genetics in Medicine - From Bench to Bedside,
SOC-WORLD,24,Global Health Challenges: Complexities of Evidence-Based Policy,
EXPOS,20.048,Darwinian Dating,
EXPOS,20.049,Darwinian Dating,
EXPOS,20.061,Interpreting the Civil Rights Movement,
EXPOS,20.064,Gothic Fiction,
EXPOS,20.065,Gothic Fiction,
MBB,96,The Science of Happiness,
BCMP,234,Cellular Metabolism and Human Disease,
GOV,1310,Introduction to Congress,
EXPOS,20.068,Cross-Cultural Contact Zones,
EXPOS,20.069,Cross-Cultural Contact Zones,
EXPOS,20.078,Jewish Identity in American Culture,
EXPOS,20.081,Tales of Murder,
EXPOS,20.082,Tales of Murder,
EXPOS,20.083,Poetry at the Limit,
EXPOS,20.086,Urban America,
EXPOS,20.099,HIV/AIDS in Culture,
EXPOS,20.1,HIV/AIDS in Culture,
EXPOS,20.103,The Voice of Authority,
EXPOS,20.104,The Voice of Authority,
ASTRON,100,Methods of Observational Astronomy,
GOV,1092,Progressive Alternatives: Institutional Reconstruction Today,
EXPOS,20.113,Into the Wild,
EXPOS,20.114,Into the Wild,
FRSEMR,44j,The Aztecs and Maya: 2012 and Beyond,
SLAVIC,Bab,Intermediate Russian (Intensive),
HAA,100r,Sophomore Excursion Course,
EXPOS,20.003,Human Death and Disease,
EXPOS,20.004,Human Death and Disease,
HAA,310b,"Works of Art: Materials, Forms, Histories",
SLAVIC,97,Tutorial - Sophomore Year,
ECON,2421,Reading Course in Monetary and Fiscal Policy,
HAA,291r,Topics in Pre-Columbian and Colonial Art,
CULTR&BLF,21,"Pathways through the Andes-Culture, History, and Beliefs in Andean South America",
SCI-PHYUNV,22,The Unity of Science: From the Big Bang to the Brontosaurus and Beyond,
GOV,40,International Conflict and Cooperation,
ECON,2465,Health Economics,
PSY,980k,Growing Up and Growing Old: Cognitive Changes in Childhood and Aging,
GOV,1358,Presidential Power in the United States,
SLAVIC,Cd,Intermediate Czech II,
SCRB,155,Epigenetic Regulation in Development,
MUSIC,186,Jazz Improvisation,
GOV,1732,The Origins of Modern Wars,
ETH-REASON,24,Bioethics,
MUSIC,127r,Advanced Conducting & Orchestral Repertory Analysis,
ITAL,Ab,Beginning Italian II,
SPANSH,Ab,Beginning Spanish II,
SPANSH,C,Intermediate Spanish,
SPANSH,40,Advanced Spanish Language II: Viewing the Hispanic World,
SPANSH,Aa,Beginning Spanish I,
SPANSH,59,Spanish and the Community,
PSY,2640r,The Understand Seminar,
ECON,1123,Introduction to Econometrics,
ITAL,96r,Italian and the Community: Italy. Academic Internships in Italian Language and Culture: Special Course,
VES,41a,Introduction to Still Photography: Studio Course,
PSY,2570r,Intergroup Relations: Research Seminar,
CHEM,100r,Experimental Chemistry and Chemical Biology,
ENGLISH,Cnnr,Advanced Creative Nonfiction: Workshop,
ENGLISH,Cnfr,Introduction to Creative Nonfiction: Workshop,
PSY,1652r,Laboratory in Early Cognitive Development,
PHIL,97,Tutorial - I,
VES,40a,Introduction to Still Photography: Studio Course,
ITAL,Aa,Beginning Italian I,
PSY,2436r,Social Neuroscience and Psychopathology Laboratory,
GERMAN,Bab,Beginning German (Intensive),
WOMGEN,99b,Tutorial - Senior Year,
GERMAN,Ax,German for Reading Knowledge,
PSY,2580r,Affective Forecasting: Research Seminar,
MATH,19a,Modeling and Differential Equations for the Life Sciences,
PHYSICS,191r,Advanced Laboratory,
FRENCH,Ax,Reading Modern French,
SPANSH,50,Writing and Performance,
STAT,104,Introduction to Quantitative Methods for Economics,
LIFESCI,100r,Experimental Research in the Life Sciences,
SOCIOL,97,Tutorial in Sociological Theory,
APMTH,115,Mathematical Modeling,
PSY,1655r,Conceptual Development: Undergraduate Laboratory Course,
PSY,3260,Conceptual Development: Research Seminar,
YORUBA,101br,Reading in Yoruba II,
PSY,2358r,Memory: Research Seminar,
PSY,2660r,Research Seminar in Mindfulness Theory,
FRENCH,Acd,Intensive Beginning French: Special Course,
SPANSH,Acd,Intensive Beginning Spanish: Special Course,
ECON,2120,Introduction to Applied Econometrics,
CHNSE,163,Business Chinese,
SLAVIC,Cr,Supervised Readings in Intermediate/Advanced Czech,
AFRAMER,90r.k,Luganda,
AFRAMER,90r.m,Somali,
AFRAMER,90r.o,Wolof,
AFRAMER,90r.q,Zulu,
MATH,1a,Introduction to Calculus,
ITAL,Acd,Intensive Beginning Italian: Special Course,
URD,105r,Topics in Urdu-Hindi Literature,
STAT,100,Introduction to Quantitative Methods for the Social Sciences and Humanities,
CELTIC,91r,Supervised Reading and Research,
SCI-LIVSYS,20,Psychological Science,
HISTSCI,98,Tutorial - Junior Year,
MUSIC,261r,Composition: Seminar,
PSY,2461r,Laboratory for Clinical and Developmental Research,
SLAVIC,Aab,Beginning Russian (Intensive),
SAS,302,Reading and Research,
PHYSICS,15b,Introductory Electromagnetism,
CLASSIC,98,Tutorial - Junior Year,
SANSKRIT,301,Reading and Research,
SANSKRIT,310,Direction of Doctoral Dissertations,
PSY,2553r,Decision Making and Negotiation: Research Seminar,
ENGLISH,Cwfr,Introductory Fiction: Workshop,
ENGLISH,Cwar,Advanced Fiction: Workshop,
PSY,2530r,Mental Control: Research Seminar,
STAT,310hfr,Topics in Astrostatistics,
CHEM,301hf,Scientific Teaching and Communications: Practicum,
NEUROBIO,95hfh,Dopamine,
NEUROBIO,95hfj,The Sleeping Brain,
HIST,3920hf,Colloquium on Teaching Practices,
ASTRON,99,Senior Thesis in Astrophysics,
ECON,10,Principles of Economics,
PHIL,98hf,Tutorial - Junior Year,
HISTSCI,310hf,History of Science Salon,
ECON,3810chfr,The Labor Economics Workshop,
MODGRK,A,Elementary Modern Greek,
MODGRK,B,Intermediate Modern Greek: Language and Civilization,
VES,50,Introduction to Nonfiction Filmmaking,
NEUROBIO,95hfd,Novel Therapeutics in the Central Nervous System,
ECON,990,Tutorial - Senior Year,
ECON,2162,Research in Econometrics,
ECON,2480,Research in Public Economics and Fiscal Policy: Research Seminar,
ECON,2812hf,Research in Labor Economics,
MCB,290hfr,"Current Topics in Molecular, Cellular and Organismal Biology",
NEUROBIO,95hfs,"Sensation and Perception: Mapping the Touch, Sight, and Sound of Things",
NEUROBIO,95hfx,The Neurobiology of Sex and Aggression,
NEUROBIO,95hfu,Building a Brain,
SLAVIC,98,Tutorial - Junior Year,
SLAVIC,A,Beginning Russian,
URD,101,Introductory Urdu-Hindi,
URD,102,Intermediate Urdu-Hindi,
STAT,303hf,The Art and Practice of Teaching Statistics,
ASTRON,301hf,Journal Club,
MUSIC,Bhf,Exercises in Tonal Writing and Analysis,
HLTHPOL,2000,Core Course in Health Policy,
UKRAN,200,Ukrainian Studies: Seminar,
GERMAN,A,Beginning German,
SWAHILI,A,Elementary Swahili,
ARABIC,A,Elementary Arabic,
MOD-HEB,B,Elementary Modern Hebrew,
PERSIAN,A,Elementary Persian,
SWAHILI,B,Intermediate Swahili,
TWI,A,Elementary Twi,
YORUBA,A,Elementary Yoruba,
GOV,3005,Research Workshop in International Relations,
TWI,B,Intermediate Twi,
YORUBA,B,Intermediate Yoruba,
SLAVIC,B,Intermediate Russian,
ECON,2770hf,Research in Financial Economics,
MUSIC,250hf,Colloquium on Teaching Pedagogy,
SPANSH,61n,Advanced Spanish Language and Culture: The Ethics of Business,
FRSEMR,23e,The Scientific Method: A Roadmap to Knowledge,
HIST,2315,Censorship: Seminar,
NEUROBIO,303qc,Tools for Statistical Inference in Experimental Science,
BPH,303qc,Critical Reading in Pathophysiology of Human Diseases,
HIST,2320hf,Foundations of Modern European Intellectual History: Seminar,
SYSTBIO,301qc,Studying Evolution through Models and Experiments,
HIST,80f,Carolingian Civilization,
SLAVIC,222,20th-Century Ukrainian Poetry,
CELTIC,222,The Gaelic Manuscript Tradition,
SLAVIC,143,Russian Formalism,
ANTHRO,1755,Creole Pop Iconographies,
OEB,277,In Sickness and in Health: Topics in Symbiosis,
TIBET,233b,"The Life and Times of Dol po pa Shes rab rgyal mtshan (1292-1361), Part Two",
PSY,2145,Developmental Cognitive Neuroscience,
GERMAN,147,Nietzsche,
SLAVIC,195,Myths of Central Europe after World War II: Conference Course,
EASTD,121,Global Cities in East Asia,
MATH,143,Set Theory,
HEB,1565,Theories of Sexual Coercion,
HEB,1411,Evolution and Adaptation of the Human Diet,
SLAVIC,171,Writing Women in Post-1989 Poland,
SLAVIC,146,Russian Literature and Revolution,
HISTSCI,101,Knowledge on the Move: Cultures of Science in the Medieval World,
HIST,79a,The United States in International History,
HEB,1500,Building Babies: Developmental Trajectories from Conception to Weaning,
